"County","State","Contract ID","Organization Name","Organization Type","Plan Type","SSA Code","FIPS Code","Enrolled"
"Jackson","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23370","26075","527"
"Jackson","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23370","26075","1785"
"Jackson","MI","H8026","AETNA BETTER HEALTH OF MICHIGAN INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23370","26075","11"
"Jackson","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23370","26075","1242"
"Jackson","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23370","26075","77"
"Jackson","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23370","26075","6531"
"Jackson","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23370","26075","330"
"Kalamazoo","MI","H0480","MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23380","26077","1314"
"Kalamazoo","MI","H1310","COMPREHENSIVE SENIOR CARE CORPORATION","National PACE","National PACE","23380","26077","259"
"Kalamazoo","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23380","26077","2507"
"Kalamazoo","MI","H2247","UNITEDHEALTHCARE COMMUNITY PLAN, INC.","Local CCP","HMO/HMOPOS","23380","26077","487"
"Kalamazoo","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23380","26077","6366"
"Kalamazoo","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23380","26077","1664"
"Kalamazoo","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23380","26077","721"
"Kalamazoo","MI","H5475","MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23380","26077","1029"
"Kalamazoo","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23380","26077","605"
"Kalamazoo","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23380","26077","1902"
"Kalamazoo","MI","H7646","PHP MEDICARE","Local CCP","HMO/HMOPOS","23380","26077","26"
"Kalamazoo","MI","H8026","AETNA BETTER HEALTH OF MICHIGAN INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23380","26077","738"
"Kalamazoo","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23380","26077","680"
"Kalamazoo","MI","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","23380","26077","150"
"Kalamazoo","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23380","26077","69"
"Kalamazoo","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23380","26077","7518"
"Kalamazoo","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23380","26077","88"
"Kalkaska","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23390","26079","45"
"Kalkaska","MI","H2247","UNITEDHEALTHCARE COMMUNITY PLAN, INC.","Local CCP","HMO/HMOPOS","23390","26079","47"
"Kalkaska","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23390","26079","470"
"Kalkaska","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23390","26079","145"
"Kalkaska","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23390","26079","80"
"Kalkaska","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23390","26079","69"
"Kalkaska","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23390","26079","118"
"Kalkaska","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23390","26079","170"
"Kalkaska","MI","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","23390","26079","23"
"Kalkaska","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23390","26079","15"
"Kalkaska","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23390","26079","870"
"Kalkaska","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23390","26079","32"
"Kent","MI","H0480","MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23400","26081","14"
"Kent","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23400","26081","730"
"Kent","MI","H2247","UNITEDHEALTHCARE COMMUNITY PLAN, INC.","Local CCP","HMO/HMOPOS","23400","26081","462"
"Kent","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23400","26081","37034"
"Kent","MI","H2354","HEALTH ALLIANCE PLAN OF MICHIGAN","Local CCP","HMO/HMOPOS","23400","26081","225"
"Kent","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23400","26081","5930"
"Kent","MI","H4909","ANTHEM INSURANCE COMPANIES, INC.","Local CCP","Local PPO","23400","26081","18"
"Kent","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23400","26081","982"
"Kent","MI","H5475","MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23400","26081","1293"
"Kent","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23400","26081","1156"
"Kent","MI","H5610","CARE RESOURCES","National PACE","National PACE","23400","26081","226"
"Kent","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23400","26081","5418"
"Kent","MI","H5926","MOLINA HEALTHCARE OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23400","26081","1602"
"Kent","MI","H6832","ALIGN SENIOR CARE MI, LLC","Local CCP","HMO/HMOPOS","23400","26081","35"
"Kent","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23400","26081","989"
"Kent","MI","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","23400","26081","292"
"Kent","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23400","26081","563"
"Kent","MI","H8908","HUMANA MEDICAL PLAN OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23400","26081","1134"
"Kent","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23400","26081","10098"
"Kent","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23400","26081","127"
"Keweenaw","MI","H1977","UPPER PENINSULA HEALTH PLAN, LLC","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23410","26083","30"
"Keweenaw","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23410","26083","22"
"Keweenaw","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23410","26083","206"
"Lake","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23420","26085","21"
"Lake","MI","H2247","UNITEDHEALTHCARE COMMUNITY PLAN, INC.","Local CCP","HMO/HMOPOS","23420","26085","48"
"Lake","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23420","26085","489"
"Lake","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23420","26085","130"
"Lake","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23420","26085","68"
"Lake","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23420","26085","11"
"Lake","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23420","26085","124"
"Lake","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23420","26085","170"
"Lake","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23420","26085","29"
"Lake","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23420","26085","618"
"Lake","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23420","26085","28"
"Lapeer","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23430","26087","50"
"Lapeer","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23430","26087","364"
"Lapeer","MI","H2322","ALLIANCE HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","23430","26087","158"
"Lapeer","MI","H2354","HEALTH ALLIANCE PLAN OF MICHIGAN","Local CCP","HMO/HMOPOS","23430","26087","1311"
"Lapeer","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23430","26087","191"
"Lapeer","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23430","26087","293"
"Lapeer","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23430","26087","73"
"Lapeer","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23430","26087","1339"
"Lapeer","MI","H5926","MOLINA HEALTHCARE OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23430","26087","138"
"Lapeer","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23430","26087","456"
"Lapeer","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23430","26087","20"
"Lapeer","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23430","26087","5560"
"Lapeer","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23430","26087","109"
"Leelanau","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23440","26089","94"
"Leelanau","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23440","26089","957"
"Leelanau","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23440","26089","511"
"Leelanau","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23440","26089","64"
"Leelanau","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23440","26089","131"
"Leelanau","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23440","26089","156"
"Leelanau","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23440","26089","108"
"Leelanau","MI","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","23440","26089","26"
"Leelanau","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23440","26089","12"
"Leelanau","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23440","26089","1631"
"Leelanau","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23440","26089","35"
"Lenawee","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23450","26091","52"
"Lenawee","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23450","26091","966"
"Lenawee","MI","H2322","ALLIANCE HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","23450","26091","18"
"Lenawee","MI","H2354","HEALTH ALLIANCE PLAN OF MICHIGAN","Local CCP","HMO/HMOPOS","23450","26091","85"
"Lenawee","MI","H3653","PARAMOUNT CARE, INC.","Local CCP","HMO/HMOPOS","23450","26091","458"
"Lenawee","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23450","26091","453"
"Lenawee","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23450","26091","1129"
"Lenawee","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23450","26091","158"
"Lenawee","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23450","26091","378"
"Lenawee","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23450","26091","639"
"Lenawee","MI","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","23450","26091","45"
"Lenawee","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23450","26091","51"
"Lenawee","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23450","26091","5713"
"Lenawee","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23450","26091","104"
"Livingston","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23460","26093","215"
"Livingston","MI","H2247","UNITEDHEALTHCARE COMMUNITY PLAN, INC.","Local CCP","HMO/HMOPOS","23460","26093","64"
"Livingston","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23460","26093","784"
"Livingston","MI","H2322","ALLIANCE HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","23460","26093","155"
"Livingston","MI","H2354","HEALTH ALLIANCE PLAN OF MICHIGAN","Local CCP","HMO/HMOPOS","23460","26093","1207"
"Livingston","MI","H3192","AETNA HEALTH OF MICHIGAN INC.","Local CCP","HMO/HMOPOS","23460","26093","103"
"Livingston","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23460","26093","1179"
"Livingston","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23460","26093","686"
"Livingston","MI","H5475","MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23460","26093","216"
"Livingston","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23460","26093","584"
"Livingston","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23460","26093","2871"
"Livingston","MI","H5926","MOLINA HEALTHCARE OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23460","26093","36"
"Livingston","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23460","26093","233"
"Livingston","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23460","26093","18"
"Livingston","MI","H8908","HUMANA MEDICAL PLAN OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23460","26093","281"
"Livingston","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23460","26093","9016"
"Livingston","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23460","26093","241"
"Luce","MI","H1977","UPPER PENINSULA HEALTH PLAN, LLC","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23470","26095","121"
"Luce","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23470","26095","27"
"Luce","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23470","26095","24"
"Luce","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23470","26095","55"
"Luce","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23470","26095","583"
"Luce","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23470","26095","13"
"Mackinac","MI","H1977","UPPER PENINSULA HEALTH PLAN, LLC","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23480","26097","119"
"Mackinac","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23480","26097","22"
"Mackinac","MI","H2161","UPPER PENINSULA HEALTH PLAN, LLC","Local CCP","HMO/HMOPOS","23480","26097","14"
"Mackinac","MI","H3916","HIGHMARK SENIOR HEALTH COMPANY","Local CCP","Local PPO","23480","26097","25"
"Mackinac","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23480","26097","47"
"Mackinac","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23480","26097","37"
"Mackinac","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23480","26097","81"
"Mackinac","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23480","26097","107"
"Mackinac","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23480","26097","1205"
"Mackinac","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23480","26097","26"
"Macomb","MI","H0192","AMERIHEALTH MICHIGAN, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23490","26099","679"
"Macomb","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23490","26099","751"
"Macomb","MI","H2318","PACE SOUTHEAST MICHIGAN","National PACE","National PACE","23490","26099","346"
"Macomb","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23490","26099","1981"
"Macomb","MI","H2322","ALLIANCE HEALTH AND LIFE INSURANCE COMPANY","Local CCP","Local PPO","23490","26099","1196"
"Macomb","MI","H2354","HEALTH ALLIANCE PLAN OF MICHIGAN","Local CCP","HMO/HMOPOS","23490","26099","10021"
"Macomb","MI","H3192","AETNA HEALTH OF MICHIGAN INC.","Local CCP","HMO/HMOPOS","23490","26099","430"
"Macomb","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23490","26099","3429"
"Macomb","MI","H4909","ANTHEM INSURANCE COMPANIES, INC.","Local CCP","Local PPO","23490","26099","15"
"Macomb","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23490","26099","4914"
"Macomb","MI","H5475","MERIDIAN HEALTH PLAN OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23490","26099","2541"
"Macomb","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23490","26099","2675"
"Macomb","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23490","26099","6427"
"Macomb","MI","H5926","MOLINA HEALTHCARE OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23490","26099","717"
"Macomb","MI","H6832","ALIGN SENIOR CARE MI, LLC","Local CCP","HMO/HMOPOS","23490","26099","27"
"Macomb","MI","H7844","MOLINA HEALTHCARE OF MICHIGAN, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23490","26099","2183"
"Macomb","MI","H8026","AETNA BETTER HEALTH OF MICHIGAN INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23490","26099","969"
"Macomb","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23490","26099","100"
"Macomb","MI","H8908","HUMANA MEDICAL PLAN OF MICHIGAN, INC.","Local CCP","HMO/HMOPOS","23490","26099","3219"
"Macomb","MI","H9487","MICHIGAN COMPLETE HEALTH, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23490","26099","659"
"Macomb","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23490","26099","37815"
"Macomb","MI","H9712","HAP EMPOWERED HEALTH PLAN, INC.","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23490","26099","1011"
"Macomb","MI","H9861","RELIANCE HMO, INC.","Local CCP","HMO/HMOPOS","23490","26099","34"
"Macomb","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23490","26099","662"
"Manistee","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23500","26101","68"
"Manistee","MI","H2247","UNITEDHEALTHCARE COMMUNITY PLAN, INC.","Local CCP","HMO/HMOPOS","23500","26101","53"
"Manistee","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23500","26101","1085"
"Manistee","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23500","26101","201"
"Manistee","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23500","26101","71"
"Manistee","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23500","26101","125"
"Manistee","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23500","26101","187"
"Manistee","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23500","26101","185"
"Manistee","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23500","26101","20"
"Manistee","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23500","26101","1294"
"Manistee","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23500","26101","61"
"Marquette","MI","H1977","UPPER PENINSULA HEALTH PLAN, LLC","Demo","Medicare-Medicaid Plan HMO/HMOPOS","23510","26103","787"
"Marquette","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23510","26103","131"
"Marquette","MI","H2161","UPPER PENINSULA HEALTH PLAN, LLC","Local CCP","HMO/HMOPOS","23510","26103","223"
"Marquette","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23510","26103","159"
"Marquette","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23510","26103","31"
"Marquette","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23510","26103","562"
"Marquette","MI","H8145","HUMANA INSURANCE COMPANY","PFFS","PFFS","23510","26103","136"
"Marquette","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23510","26103","4270"
"Marquette","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23510","26103","96"
"Mason","MI","H2001","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Local CCP","Local PPO","23520","26105","40"
"Mason","MI","H2320","PRIORITY HEALTH","Local CCP","HMO/HMOPOS","23520","26105","1427"
"Mason","MI","H4875","PRIORITY HEALTH","Local CCP","Local PPO","23520","26105","235"
"Mason","MI","H5216","HUMANA INSURANCE COMPANY","Local CCP","Local PPO","23520","26105","57"
"Mason","MI","H5521","AETNA LIFE INSURANCE COMPANY","Local CCP","Local PPO","23520","26105","217"
"Mason","MI","H5883","BLUE CARE NETWORK OF MICHIGAN","Local CCP","HMO/HMOPOS","23520","26105","165"
"Mason","MI","H8087","HUMANADENTAL INSURANCE COMPANY","Local CCP","Local PPO","23520","26105","167"
"Mason","MI","H8379","PRIORITY HEALTH CHOICE, INC.","Local CCP","HMO/HMOPOS","23520","26105","46"
"Mason","MI","H9572","BCBS OF MICHIGAN MUTUAL INSURANCE COMPANY","Local CCP","Local PPO","23520","26105","1524"
"Mason","MI","R3887","HUMANA INSURANCE COMPANY","Regional CCP","Regional PPO","23520","26105","52"
